shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
4665910,40.3454438, 18.1922989,41
4665910,40.3454692, 18.1922163,42
4665910,40.3456251, 18.1917545,43
4665910,40.346134, 18.1903248,44
4665910,40.346153, 18.1902735,45
4665910,40.3461758, 18.1902086,46
4665910,40.3462207, 18.1900775,47
4665910,40.3463115, 18.1898045,48
4665910,40.3463399, 18.1897151,49
4665910,40.3464505, 18.1893719,50
4665910,40.3464896, 18.1892509,51
4665910,40.3465263, 18.1891215,52
4665910,40.3466817, 18.1886176,53
4665910,40.3466987, 18.1885626,54
4665910,40.3467917, 18.1882567,55
4665910,40.3468027, 18.1882206,56
4665910,40.346815, 18.1881793,57
4665910,40.3468885, 18.1879378,58
4665910,40.3469028, 18.1878847,59
4665910,40.3469251, 18.1878151,60
4665910,40.3470421, 18.1874363,61
4665910,40.3470518, 18.1874054,62
4665910,40.3472016, 18.1869319,63
4665910,40.3472238, 18.1868652,64
4665910,40.3472772, 18.186693,65
4665910,40.3472909, 18.1866498,66
4665910,40.3473082, 18.1865951,67
4665910,40.3474926, 18.1860148,68
4665910,40.34751, 18.1859534,69
4665910,40.3475509, 18.1858088,70
4665910,40.3476863, 18.1853144,71
4665910,40.3477093, 18.1852304,72
4665910,40.3477183, 18.1852029,73
4665910,40.3477795, 18.1849487,74
4665910,40.3477919, 18.1848961,75
4665910,40.3478132, 18.1848127,76
4665910,40.3478392, 18.1847044,77
4665910,40.3477608, 18.1846586,78
4665910,40.3477103, 18.1846257,79
4665910,40.3476742, 18.1846022,80
4665910,40.3475943, 18.1845402,81
4665910,40.3462901, 18.1833499,82
4665910,40.3462163, 18.1830532,83
4665910,40.3462034, 18.1829702,84
4665910,40.3462032, 18.1828475,85
4665910,40.346345, 18.1824295,86
4665910,40.3464084, 18.1822428,87
4665910,40.346727, 18.1812826,88
4665910,40.3470372, 18.1803025,89
4665910,40.3470449, 18.1802558,90
4665910,40.3470464, 18.1802063,91
4665910,40.3470493, 18.1801437,92
4665910,40.3470746, 18.1800695,93
4665910,40.3471536, 18.1798376,94
4665910,40.3472484, 18.1795593,95
4665910,40.3473746, 18.1791848,96
4665910,40.3474088, 18.1791866,97
4665910,40.3474554, 18.1791682,98
4665910,40.3474905, 18.1791317,99
4665910,40.3475136, 18.179081,100
4665910,40.3475214, 18.179015,101
4665910,40.3475154, 18.1789727,102
4665910,40.3474908, 18.178916,103
4665910,40.3474443, 18.1788721,104
4665910,40.3476416, 18.1782869,105
4665910,40.3478562, 18.1776505,106
4665910,40.3481501, 18.1767788,107
4665910,40.3485906, 18.1754722,108
4665910,40.3490405, 18.1741378,109
4665910,40.3492459, 18.1744027,110
4665910,40.3496767, 18.174958,111
4665910,40.3501264, 18.1755644,112
4665910,40.3503453, 18.1758412,113
4665910,40.3508831, 18.1765131,114
4665910,40.3509716, 18.1766068,115
4665910,40.3510261, 18.1766549,116
4665910,40.351086, 18.1767014,117
4665910,40.3511448, 18.1767338,118
4665910,40.3512071, 18.176761,119
4665910,40.3512601, 18.176781,120
4665910,40.3513179, 18.1767907,121
4665910,40.351391, 18.1767948,122
4665910,40.3516921, 18.1767708,123
4665910,40.3517992, 18.1767562,124
4665910,40.3520249, 18.1767254,125
4665910,40.3520835, 18.1767174,126
4665910,40.3524646, 18.1766654,127
4665910,40.3530369, 18.1765749,128
4665910,40.3535939, 18.1765048,129
4665910,40.3536315, 18.1765001,130
4665910,40.3543106, 18.1764372,131
4665910,40.3543638, 18.1764323,132
4665910,40.3544619, 18.1764221,133
4665910,40.3546192, 18.1763872,134
4665910,40.3551616, 18.1763118,135
4665910,40.3552718, 18.1762965,136
4665910,40.3553764, 18.1762809,137
4665910,40.3555495, 18.1762597,138
4665910,40.3557054, 18.1762301,139
4665910,40.3558041, 18.176182,140
4665910,40.3558866, 18.1760995,141
4665910,40.3559637, 18.1759448,142
4665910,40.3560273, 18.1757448,143
4665910,40.3560768, 18.1754653,144
4665910,40.3561088, 18.1752464,145
4665910,40.3561375, 18.1750279,146
4665910,40.3561464, 18.1749602,147
4665910,40.3561769, 18.1747873,148
4665910,40.3562001, 18.1746573,149
4665910,40.3561961, 18.174589,150
4665910,40.356169, 18.1745108,151
4665910,40.3561227, 18.1744221,152
4665910,40.3560333, 18.1742537,153
4665910,40.3559912, 18.1741743,154
4665910,40.3559779, 18.1740861,155
4665910,40.3559395, 18.1740105,156
4665910,40.3557451, 18.173734,157
4665910,40.3550696, 18.173808,158
4665910,40.354882, 18.173832,159
4665910,40.3544845, 18.1738828,160
4665910,40.3542188, 18.1739174,161
4665910,40.3541726, 18.1739229,162
4665910,40.3541264, 18.1739302,163
4665910,40.3534625, 18.1740349,164
4665910,40.352848, 18.1740952,165
4665910,40.3526629, 18.1741257,166
4665910,40.3524505, 18.1741225,167
4665910,40.3522119, 18.1740309,168
4665996,40.3522119, 18.1740309,1
4665996,40.3520155, 18.1739448,2
4665996,40.3518866, 18.1739487,3
4665996,40.3518089, 18.1739779,4
4665996,40.3515976, 18.1747009,5
4665996,40.3515118, 18.174742,6
4665996,40.3514727, 18.1747483,7
4665996,40.3514213, 18.1747567,8
4665996,40.3513283, 18.174727,9
4665996,40.3512284, 18.1746616,10
4665996,40.3511096, 18.1745693,11
4665996,40.3510478, 18.1745111,12
4665996,40.3509952, 18.1744616,13
4665996,40.3507458, 18.1742359,14
4665996,40.3505034, 18.1740495,15
4665996,40.3504712, 18.1740247,16
4665996,40.350297, 18.1738784,17
4665996,40.3502469, 18.1738363,18
4665996,40.3498556, 18.1734962,19
4665996,40.3494879, 18.1731771,20
4665996,40.3494612, 18.173154,21
4665996,40.3493768, 18.1730807,22
4665996,40.3493473, 18.173172,23
4665996,40.3492025, 18.1736192,24
4665996,40.3490405, 18.1741378,25
4665996,40.3485906, 18.1754722,26
4665996,40.3481501, 18.1767788,27
4665996,40.3478562, 18.1776505,28
4665996,40.3476416, 18.1782869,29
4665996,40.3474443, 18.1788721,30
4665996,40.3473964, 18.1788598,31
4665996,40.3473624, 18.1788661,32
4665996,40.3473395, 18.178878,33
4665996,40.3472976, 18.1789239,34
4665996,40.3472731, 18.1790005,35
4665996,40.3472815, 18.1790866,36
4665996,40.3473158, 18.1791483,37
4665996,40.3472197, 18.1794296,38
4665996,40.3471652, 18.1795917,39
4665996,40.3470927, 18.1798019,40
4665996,40.3470128, 18.1800334,41
4665996,40.3469872, 18.1801077,42
4665996,40.346989, 18.1801465,43
4665996,40.3469862, 18.1801943,44
4665996,40.3469788, 18.1802382,45
4665996,40.3466465, 18.1812371,46
4665996,40.3461486, 18.1827255,47
4665996,40.346054, 18.1830082,48
4665996,40.3460268, 18.1830897,49
4665996,40.3460248, 18.183169,50
4665996,40.3460344, 18.1832101,51
4665996,40.3460473, 18.1832656,52
4665996,40.3461138, 18.1833747,53
4665996,40.3462471, 18.1834883,54
4665996,40.3465925, 18.1837966,55
4665996,40.3468163, 18.1839941,56
4665996,40.3469518, 18.1841105,57
4665996,40.3470368, 18.1841904,58
4665996,40.3472947, 18.1844107,59
4665996,40.3475265, 18.184618,60
4665996,40.3476122, 18.1846914,61
4665996,40.3476646, 18.1847292,62
4665996,40.3476921, 18.1847491,63
4665996,40.3478132, 18.1848127,64
4665996,40.3479588, 18.1848826,65
4665996,40.348079, 18.1849404,66
4665996,40.3487083, 18.1852388,67
4665996,40.349302, 18.1855105,68
4665996,40.3496861, 18.1856552,69
4665996,40.3498485, 18.1856927,70
4665996,40.3501096, 18.1857389,71
4665996,40.3504235, 18.1857953,72
4665996,40.3507201, 18.1858426,73
4665996,40.3508725, 18.1858638,74
4665996,40.3509074, 18.1858691,75
4665996,40.3509627, 18.1860009,76
4665996,40.3510346, 18.1861754,77
4665996,40.3513341, 18.1868077,78
4665996,40.3513849, 18.1869226,79
4665996,40.3514546, 18.187106,80
4665996,40.351812, 18.1882737,81
4665996,40.3519712, 18.1888504,82
4665996,40.3519968, 18.1889585,83
4665996,40.35232, 18.1904476,84
4665996,40.3523513, 18.1905058,85
4665996,40.3524006, 18.1905579,86
4665996,40.3524618, 18.1906649,87
4665996,40.3524973, 18.1907141,88
4665996,40.3525004, 18.1907853,89
4665996,40.3525328, 18.1908492,90
4665996,40.3525845, 18.1908812,91
4665996,40.3526379, 18.1908756,92
4665996,40.3526815, 18.1908385,93
4665996,40.3528989, 18.1908791,94
4665996,40.3535002, 18.1910261,95
4665996,40.3536167, 18.1910575,96
4665996,40.3537297, 18.1910849,97
4665996,40.3538156, 18.191091,98
4665996,40.3538674, 18.1911077,99
4665996,40.3539352, 18.1910938,100
4665996,40.3539828, 18.1910547,101
4665996,40.3540614, 18.191101,102
4665996,40.3542363, 18.1911342,103
4665996,40.3543963, 18.1911576,104
4665996,40.3551032, 18.1912967,105
4665996,40.3553652, 18.1913873,106
4665996,40.3554401, 18.1914317,107
4665996,40.3554943, 18.1914904,108
4665996,40.3555207, 18.1915338,109
4665996,40.3555522, 18.1915632,110
4665996,40.3555937, 18.1916742,111
4665996,40.3556596, 18.192093,112
4665996,40.3556667, 18.192189,113
4665996,40.3558157, 18.1942219,114
4665996,40.3558458, 18.1946077,115
4665996,40.3550496, 18.1947481,116
4665996,40.3546944, 18.1948107,117
4665996,40.3538169, 18.1949654,118
4665996,40.3537354, 18.194979,119
4665996,40.3518318, 18.1952866,120
4665996,40.3514046, 18.1953585,121
4665996,40.3513524, 18.1954025,122
4665996,40.3513221, 18.1954756,123
4665996,40.3513189, 18.195559,124
4665996,40.3513705, 18.1957982,125
4665996,40.3514852, 18.1963292,126
4665996,40.3515098, 18.196443,127
4665996,40.351735, 18.1974862,128
4665996,40.351806, 18.1979854,129
4665996,40.352017, 18.1992532,130
4665996,40.3520552, 18.1996372,131
4665996,40.3520652, 18.1999624,132
4665996,40.3520586, 18.2003479,133
4665996,40.3520345, 18.200929,134
4665996,40.3519243, 18.2022977,135
4665996,40.351912, 18.2025236,136
4665996,40.3518889, 18.2026275,137
4665996,40.3518547, 18.2027148,138
4665996,40.3517093, 18.2029812,139
4665996,40.351668, 18.203063,140
4665996,40.3516445, 18.2030994,141
4665996,40.351624, 18.2031602,142
4665996,40.3516224, 18.2032121,143
4665996,40.3516388, 18.20326,144
4665996,40.3516622, 18.2032944,145
4665996,40.3517093, 18.2033754,146
4665996,40.3517929, 18.2035648,147
4665996,40.3518386, 18.2036616,148
4665996,40.3518593, 18.2037161,149
4665996,40.3518861, 18.2038033,150
4665996,40.3518767, 18.2058904,151
4665996,40.3518749, 18.2062976,152
4665996,40.3518287, 18.2063759,153
4665996,40.3518031, 18.2069071,154
4665996,40.3517912, 18.2069919,155
4665996,40.3517596, 18.2070801,156
4665996,40.3517111, 18.2071521,157
4665996,40.3516542, 18.2072138,158
4665996,40.351424, 18.2074087,159
4665996,40.3509523, 18.2077844,160
4665996,40.3507881, 18.2078961,161
4665996,40.3506951, 18.2079412,162
4665996,40.3505938, 18.207967,163
4665996,40.3505, 18.207979,164
4665996,40.3503918, 18.2079757,165
4665996,40.3502704, 18.2079577,166
4665996,40.3501408, 18.2079148,167
4665996,40.3500532, 18.2078832,168
4665996,40.3495728, 18.2075238,169
4665996,40.349482, 18.2075006,170
4665996,40.3479191, 18.2062762,171
4665996,40.3478875, 18.2062094,172
4665996,40.3473761, 18.2057887,173
4665996,40.3473127, 18.2057163,174
4665996,40.3472641, 18.2056381,175
4665996,40.3472207, 18.2055446,176
4665996,40.3471721, 18.2054047,177
4665996,40.347096, 18.2050377,178
4665996,40.3470183, 18.2046514,179
4665996,40.346957, 18.2044235,180
4665996,40.346865, 18.2041016,181
4665996,40.3467362, 18.203761,182
4665996,40.3465781, 18.2034155,183
4665996,40.3465299, 18.2033103,184
4666299,40.3517992, 18.1767562,1
4666299,40.3520249, 18.1767254,2
4666299,40.3520835, 18.1767174,3
4666299,40.3524646, 18.1766654,4
4666299,40.3530369, 18.1765749,5
4666299,40.3535939, 18.1765048,6
4666299,40.3536315, 18.1765001,7
4666299,40.3543106, 18.1764372,8
4666299,40.3543638, 18.1764323,9
4666299,40.3544619, 18.1764221,10
4666299,40.3546192, 18.1763872,11
4666299,40.3551616, 18.1763118,12
4666299,40.3552718, 18.1762965,13
4666299,40.3553764, 18.1762809,14
4666299,40.3555495, 18.1762597,15
4666299,40.3557054, 18.1762301,16
4666299,40.3558041, 18.176182,17
4666299,40.3558866, 18.1760995,18
4666299,40.3559637, 18.1759448,19
4666299,40.3560273, 18.1757448,20
4666299,40.3560768, 18.1754653,21
4666299,40.3561088, 18.1752464,22
4666299,40.3561375, 18.1750279,23
4666299,40.3561464, 18.1749602,24
4666299,40.3561769, 18.1747873,25
4666299,40.3562001, 18.1746573,26
4666299,40.3562337, 18.1745788,27
4666299,40.356276, 18.1745166,28
4666299,40.3563267, 18.1744597,29
4666299,40.3566584, 18.1742729,30
4666299,40.3567488, 18.1742206,31
4666299,40.3572454, 18.1739268,32
4666299,40.3580126, 18.1735126,33
4666299,40.3585887, 18.1731893,34
4666299,40.3587164, 18.1731067,35
4666299,40.3588373, 18.1730285,36
4666299,40.3588741, 18.1730052,37
4666299,40.3589078, 18.1729841,38
4666299,40.3589657, 18.1729429,39
4666299,40.3591437, 18.1728161,40
4666299,40.359477, 18.1724385,41
4666299,40.3596077, 18.1722598,42
4666299,40.3596311, 18.1722279,43
4666299,40.3597166, 18.172111,44
4666299,40.3597476, 18.1720686,45
4666299,40.3597754, 18.1720391,46
4666299,40.3598689, 18.1719398,47
4666299,40.3600785, 18.1716377,48
4666299,40.360153, 18.1715305,49
4666299,40.3602987, 18.1713187,50
4666299,40.3604261, 18.1711391,51
4666299,40.3605239, 18.171,52
4666299,40.3606046, 18.17086,53
4666299,40.360646, 18.1707527,54
4666299,40.3606857, 18.1705594,55
4666299,40.3607128, 18.1704375,56
4666299,40.3607661, 18.1703289,57
4666299,40.3608491, 18.1702801,58
4666299,40.3608875, 18.1702743,59
4666299,40.3609645, 18.1703069,60
4666299,40.3610301, 18.1703701,61
4666299,40.3611002, 18.1704549,62
4666299,40.3611604, 18.1705278,63
4666299,40.3611887, 18.1705696,64
4666299,40.3613125, 18.1707524,65
4666299,40.3615032, 18.1710307,66
4666299,40.3620582, 18.1718443,67
4666299,40.3621998, 18.1720519,68
4666299,40.3622712, 18.1719726,69
4666299,40.3623821, 18.1719005,70
4666299,40.3625299, 18.1718901,71
4666299,40.3626269, 18.1718892,72
4666299,40.3630028, 18.1718829,73
4666299,40.3633413, 18.1718773,74
4666299,40.3635419, 18.1723275,75
4666299,40.3636436, 18.172454,76
4666299,40.364053, 18.1727903,77
4666299,40.3646744, 18.1733009,78
4666299,40.3650195, 18.173588,79
4666299,40.3653423, 18.1739335,80
4666299,40.3654104, 18.1739959,81
4666299,40.3655487, 18.1741227,82
4666299,40.3656016, 18.174239,83
4666299,40.3656241, 18.1743571,84
4666299,40.3656125, 18.1745672,85
4666299,40.3655982, 18.1746533,86
4666299,40.3655754, 18.1747221,87
4666299,40.3655089, 18.1747579,88
4666299,40.3654747, 18.1747762,89
4666299,40.3652872, 18.1748922,90
4666299,40.3646811, 18.1752534,91
4666299,40.364567, 18.1753213,92
4666299,40.3644831, 18.1753845,93
4666299,40.3644088, 18.1754975,94
4666299,40.3642279, 18.1759112,95
4666299,40.3641819, 18.1760142,96
4666299,40.364128, 18.1761352,97
4666299,40.3641071, 18.176181,98
4666299,40.3640316, 18.1763464,99
4666299,40.3639495, 18.1764228,100
4666299,40.3639015, 18.1765409,101
4666299,40.3638632, 18.1766325,102
4666299,40.3636922, 18.1766075,103
4666299,40.3633569, 18.176553,104
4666299,40.3631854, 18.1765343,105
4666299,40.3630566, 18.1765387,106
4666299,40.3624314, 18.1766012,107
4666299,40.3623271, 18.1766345,108
4666299,40.3622116, 18.1771177,109
4666299,40.3621771, 18.1772576,110
4666299,40.3621068, 18.1775424,111
4666299,40.3619073, 18.1782241,112
4666299,40.3618032, 18.1785158,113
4666299,40.3616773, 18.1788215,114
4666299,40.3614635, 18.1792668,115
4666299,40.3613314, 18.1795136,116
4666299,40.3611256, 18.1798727,117
4666299,40.3610538, 18.1799982,118
4666299,40.3611241, 18.1800625,119
4666299,40.3617953, 18.1807309,120
4666299,40.3620933, 18.1810276,121
4666299,40.3621827, 18.1811166,122
4666299,40.3623431, 18.1812764,123
4666299,40.3634069, 18.1823703,124
4666299,40.3633408, 18.1824794,125
4666299,40.363216, 18.1826854,126
4666299,40.3627642, 18.183431,127
4666299,40.3630972, 18.1838358,128
4666299,40.3637514, 18.1845954,129
4666299,40.3642136, 18.185075,130
4666299,40.3642853, 18.1851506,131
4666299,40.3643635, 18.185233,132
4666299,40.3647291, 18.1856605,133
4666299,40.3650074, 18.1859918,134
4666299,40.3651768, 18.186169,135
4666299,40.3652407, 18.186236,136
4666299,40.3657483, 18.1867626,137
4666299,40.3658566, 18.186875,138
4666299,40.3660503, 18.1870759,139
4666299,40.3661325, 18.1869292,140
4666299,40.366659, 18.1860144,141
4666299,40.3673375, 18.1848463,142
4666299,40.3676827, 18.1842575,143
4666299,40.3681719, 18.1834228,144
4666299,40.36842, 18.1831383,145
4666299,40.3685946, 18.1829161,146
4666299,40.3692841, 18.1817689,147
4666299,40.3696068, 18.181232,148
4666299,40.3698515, 18.180824,149
4666299,40.369997, 18.180515,150
4666299,40.3701068, 18.1802094,151
4666299,40.3702562, 18.1797337,152
4666299,40.3704229, 18.1793274,153
4666299,40.370579, 18.1790219,154
4666299,40.3707034, 18.1788397,155
4666299,40.3709615, 18.1785057,156
4666299,40.3712259, 18.1782241,157
4666299,40.3716028, 18.1775355,158
4666299,40.3726293, 18.1756598,159
4666299,40.3735368, 18.1740014,160
4666299,40.3740686, 18.1730298,161
4666299,40.3745209, 18.1734253,162
4666299,40.3750314, 18.1739196,163
4666299,40.3750724, 18.1739644,164
4666299,40.375126, 18.1738521,165
4666299,40.3752514, 18.1711388,166
4666299,40.3753279, 18.169485,167
4666299,40.3759905, 18.169409,168
4666299,40.3760794, 18.1693997,169
4666299,40.3768037, 18.1693244,170
4666299,40.3779248, 18.1691886,171
4666299,40.379463, 18.168783,172
4666299,40.3797467, 18.1687675,173
4666299,40.3803963, 18.1687464,174
4666299,40.3809812, 18.1687398,175
4666299,40.3814957, 18.1687264,176
4666299,40.3816755, 18.1687187,177
4666299,40.3817365, 18.1687161,178
4666299,40.3832715, 18.1686947,179
4666299,40.3837282, 18.1686888,180
4666299,40.3844006, 18.1686737,181
4666299,40.3846784, 18.1686675,182
4666299,40.3847165, 18.1686095,183
4666299,40.3847329, 18.1685234,184
4666299,40.3847328, 18.1684376,185
4666299,40.3847117, 18.1683548,186
4666299,40.3846984, 18.1682281,187
4666299,40.3847931, 18.1670093,188
4666299,40.3848515, 18.1667944,189
4666299,40.3849577, 18.1666281,190
4666299,40.3850967, 18.1665101,191
4666299,40.3852397, 18.1663921,192
4666299,40.3853418, 18.1662204,193
4666299,40.3853786, 18.1660059,194
4666299,40.3854427, 18.1659149,195
4666299,40.3855653, 18.1657808,196
4666299,40.3857092, 18.1656805,197
4666299,40.3859553, 18.1655884,198
4666299,40.3860805, 18.1655445,199
4666299,40.3869688, 18.165223,200
4666299,40.3873049, 18.1651106,201
4666299,40.3875923, 18.1650099,202
4666299,40.3878579, 18.1649042,203
4666299,40.3881614, 18.164774,204
4666299,40.3885089, 18.1646339,205
4666299,40.3889781, 18.1644355,206
4666299,40.3891246, 18.1643553,207
4666299,40.3891884, 18.1643277,208
4666299,40.3893768, 18.1642248,209
4666299,40.3895475, 18.1641145,210
4666299,40.3897182, 18.1639813,211
4666299,40.3898916, 18.1638381,212
4666299,40.390149, 18.1636066,213
4666299,40.3902008, 18.1635733,214
4666299,40.39026, 18.1635465,215
4666299,40.3903192, 18.1635356,216
4666299,40.390401, 18.1635304,217
4666299,40.3904643, 18.1635492,218
4666299,40.3905487, 18.1635903,219
4666299,40.3906153, 18.1636254,220
4666299,40.3906338, 18.1636992,221
4666299,40.3906458, 18.1637751,222
4666299,40.3906542, 18.1638521,223
4666299,40.3906521, 18.1639541,224
4666299,40.39064, 18.1640561,225
4666299,40.3906073, 18.16415,226
4666299,40.3905643, 18.1642062,227
4666299,40.3905195, 18.1642519,228
4666299,40.3904541, 18.1643002,229
4666299,40.3903886, 18.1643269,230
4666299,40.3903172, 18.1643324,231
4666299,40.3897637, 18.1643458,232
4666299,40.3896779, 18.1643619,233
4666299,40.3895676, 18.1644021,234
4666299,40.3894959, 18.1644422,235
4666299,40.3894266, 18.1645014,236
4666299,40.3893712, 18.164571,237
4666299,40.38931, 18.1646648,238
4666299,40.3889445, 18.1653114,239
4666299,40.3888973, 18.1653917,240
4666299,40.3888811, 18.1654723,241
4666299,40.3888769, 18.16555,242
4666299,40.3888952, 18.1656358,243
4666299,40.388932, 18.1657136,244
4666299,40.3889892, 18.1657753,245
4666299,40.3893992, 18.166092,246
4666300,40.3893992, 18.166092,1
4666300,40.3901271, 18.1666363,2
4666300,40.3907298, 18.1670788,3
4666300,40.3915648, 18.1676571,4
4666300,40.3912535, 18.1697861,5
4666300,40.3908722, 18.1697982,6
4666300,40.3903121, 18.1698615,7
4666300,40.3897408, 18.169926,8
4666300,40.3894593, 18.1699319,9
4666300,40.3892311, 18.1699065,10
4666300,40.3889858, 18.1698482,11
4666300,40.388947, 18.1698326,12
4666300,40.3887442, 18.1697511,13
4666300,40.3885264, 18.1696188,14
4666300,40.3880808, 18.1693174,15
4666300,40.3879269, 18.1692187,16
4666300,40.3877801, 18.169111,17
4666300,40.3875236, 18.1689034,18
4666300,40.3874068, 18.168807,19
4666300,40.3872777, 18.1687301,20
4666300,40.387099, 18.1686663,21
4666300,40.3869041, 18.1686344,22
4666300,40.3867259, 18.1686215,23
4666300,40.3866759, 18.1686215,24
4666300,40.386524, 18.1686216,25
4666300,40.3854466, 18.1686447,26
4666300,40.3853349, 18.1686471,27
4666300,40.3851151, 18.1686518,28
4666300,40.3849687, 18.1686569,29
4666300,40.3846784, 18.1686675,30
4666300,40.3844006, 18.1686737,31
4666300,40.3837282, 18.1686888,32
4666300,40.3832715, 18.1686947,33
4666300,40.3817365, 18.1687161,34
4666300,40.3816755, 18.1687187,35
4666300,40.3814957, 18.1687264,36
4666300,40.3809812, 18.1687398,37
4666300,40.3803963, 18.1687464,38
4666300,40.3797467, 18.1687675,39
4666300,40.379463, 18.168783,40
4666300,40.3779248, 18.1691886,41
4666300,40.3768037, 18.1693244,42
4666300,40.3760794, 18.1693997,43
4666300,40.3759905, 18.169409,44
4666300,40.3753279, 18.169485,45
4666300,40.3747765, 18.1695022,46
4666300,40.3744643, 18.1694672,47
4666300,40.3741313, 18.1694018,48
4666300,40.3729194, 18.1691639,49
4666300,40.3721906, 18.1690201,50
4666300,40.3705409, 18.1686947,51
4666300,40.3701193, 18.1686428,52
4666300,40.3697196, 18.1686084,53
4666300,40.3695203, 18.1686084,54
4666300,40.3689618, 18.1686377,55
4666300,40.3687913, 18.168649,56
4666300,40.3687048, 18.1686547,57
4666300,40.3686747, 18.1686591,58
4666300,40.3680113, 18.1687553,59
4666300,40.3672257, 18.1688537,60
4666300,40.366754, 18.1689474,61
4666300,40.3664174, 18.1690744,62
4666300,40.3662418, 18.1691383,63
4666300,40.3660409, 18.1692065,64
4666300,40.3661652, 18.1693211,65
4666300,40.3662782, 18.1694735,66
4666300,40.3664265, 18.1697993,67
4666300,40.3664413, 18.1698557,68
4666300,40.3664556, 18.1699104,69
4666300,40.3664874, 18.1701633,70
4666300,40.3665005, 18.1703685,71
4666300,40.3664818, 18.1706224,72
4666300,40.366435, 18.1708532,73
4666300,40.3662684, 18.1714075,74
4666300,40.3660777, 18.1720358,75
4666300,40.3657183, 18.1724154,76
4666300,40.3654424, 18.1729016,77
4666300,40.3654027, 18.1729747,78
4666300,40.3653559, 18.1731129,79
4666300,40.3652925, 18.1732269,80
4666300,40.3652281, 18.1733426,81
4666300,40.365126, 18.1735289,82
4666300,40.3650276, 18.1734795,83
4666300,40.3647027, 18.1732172,84
4666300,40.3640892, 18.1727114,85
4666300,40.3636785, 18.1723728,86
4666300,40.3635911, 18.17227,87
4666300,40.3634046, 18.1718285,88
4666300,40.3633413, 18.1718773,89
4666300,40.3630028, 18.1718829,90
4666300,40.3626269, 18.1718892,91
4666300,40.3625299, 18.1718901,92
4666300,40.3623821, 18.1719005,93
4666300,40.3622712, 18.1719726,94
4666300,40.3621284, 18.1717694,95
4666300,40.3613164, 18.1706144,96
4666300,40.3611553, 18.1703813,97
4666300,40.3611384, 18.1703569,98
4666300,40.361132, 18.1702286,99
4666300,40.3611355, 18.1700943,100
4666300,40.3611497, 18.17001,101
4666300,40.3611934, 18.1699104,102
4666300,40.3612538, 18.1698227,103
4666300,40.3612679, 18.1698024,104
4666300,40.3613322, 18.169708,105
4666300,40.3614221, 18.1695182,106
4666300,40.3616901, 18.1691295,107
4666300,40.3620234, 18.1686511,108
4666300,40.36224, 18.1683401,109
4666300,40.3623531, 18.1681867,110
4666300,40.3625114, 18.1680912,111
4666300,40.3626124, 18.1680569,112
4666300,40.3627121, 18.1680662,113
4666300,40.362832, 18.1680167,114
4666300,40.3629096, 18.1679345,115
4666300,40.3629586, 18.1678355,116
4666300,40.3629822, 18.1677317,117
4666300,40.3629853, 18.1676506,118
4666300,40.3629699, 18.1675443,119
4666300,40.3629252, 18.1674329,120
4666300,40.3628488, 18.1673389,121
4666300,40.3627462, 18.167283,122
4666300,40.3626438, 18.1672777,123
4666300,40.3625757, 18.1673003,124
4666300,40.3624975, 18.1673581,125
4666300,40.3624324, 18.1674498,126
4666300,40.3623908, 18.1675706,127
4666300,40.3623811, 18.1676795,128
4666300,40.362392, 18.1677775,129
4666300,40.3623732, 18.167896,130
4666300,40.3623461, 18.1680053,131
4666300,40.3623171, 18.1680899,132
4666300,40.3622637, 18.1681647,133
4666300,40.3621673, 18.1683089,134
4666300,40.3617622, 18.1688745,135
4666300,40.3616555, 18.1690234,136
4666300,40.3615407, 18.1691906,137
4666300,40.3614101, 18.1693806,138
4666300,40.3612784, 18.1695387,139
4666300,40.3611977, 18.1696167,140
4666300,40.3611694, 18.1696396,141
4666300,40.3610751, 18.1697023,142
4666300,40.3610109, 18.1697325,143
4666300,40.3609341, 18.1697611,144
4666300,40.3608367, 18.1697348,145
4666300,40.3607616, 18.1697569,146
4666300,40.3606871, 18.1698293,147
4666300,40.3606502, 18.1699109,148
4666300,40.360637, 18.1699951,149
4666300,40.3606488, 18.1700987,150
4666300,40.3606685, 18.1702665,151
4666300,40.3606179, 18.1705451,152
4666300,40.360602, 18.1706475,153
4666300,40.3605814, 18.1707352,154
4666300,40.3605403, 18.1708381,155
4666300,40.3604927, 18.1709309,156
4666300,40.3604169, 18.1710405,157
4666300,40.3602896, 18.1712303,158
4666300,40.360116, 18.1714858,159
4666300,40.3600205, 18.171625,160
4666300,40.3599863, 18.1716749,161
4666300,40.359837, 18.1719111,162
4666300,40.3597691, 18.1720308,163
4666300,40.3597476, 18.1720686,164
4666300,40.3597166, 18.172111,165
4666300,40.3596311, 18.1722279,166
4666300,40.3596077, 18.1722598,167
4666300,40.359477, 18.1724385,168
4666300,40.3591437, 18.1728161,169
4666300,40.3589657, 18.1729429,170
4666300,40.3589078, 18.1729841,171
4666300,40.3588741, 18.1730052,172
4666300,40.3588373, 18.1730285,173
4666300,40.3587164, 18.1731067,174
4666300,40.3585887, 18.1731893,175
4666300,40.3580126, 18.1735126,176
4666300,40.3572454, 18.1739268,177
4666300,40.3567488, 18.1742206,178
4666300,40.3566584, 18.1742729,179
4666300,40.3563267, 18.1744597,180
4666300,40.3562648, 18.1744589,181
4666300,40.3561966, 18.1744487,182
4666300,40.3561227, 18.1744221,183
4666300,40.3560333, 18.1742537,184
